#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:29:09 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2516}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source= J/A+A/612/A99/ngc2516
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#-out.src=J/A+A/612/A99/ngc2451
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2516:
#Name: J/A+A/612/A99/ngc2516
#Title: Parameters for NGC2516
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
07585290-6031150;NGC2516;GIRAFFE; 4692;  85;   2.680;   0.320;  -0.052;   0.220; ;  27.100;        ;    ;   1.014;        ; 102.297;   0.244;      ;      ; 565;119.72042;-60.52083
07585309-6037057;NGC2516;GIRAFFE; 3783; 200;   4.650;   0.120;  -0.006;   0.130; ;  94.200;        ;    ;   0.807;        ;  23.868;   0.338; 0.993;      ; 566;119.72121;-60.61825
07585360-6054242;NGC2516;GIRAFFE; 3865; 333;   4.610;   0.100;   0.016;   0.210; ; 101.700;        ;    ;   0.820;        ;  21.781;   0.454; 0.938;      ; 567;119.72333;-60.90672
07585363-6028088;NGC2516;GIRAFFE; 4650; 352;   4.330;   0.170;  -0.057;   0.160; ; 141.367;        ;    ;   0.965;        ;  23.573;   0.242; 0.993;      ; 568;119.72346;-60.46911
07585364-6056325;NGC2516;GIRAFFE; 3498;  24;   4.350;   0.160;   0.101;        ; ; 113.200;        ;    ;   0.825;        ;  25.297;   0.828; 0.976;      ; 569;119.72350;-60.94236
07585511-6118344;NGC2516;GIRAFFE; 4504;    ;   2.445;        ;   0.380;        ; ;        ;        ;    ;        ;        ;  25.853;   1.231; 0.969;      ; 570;119.72962;-61.30956
07585551-6055595;NGC2516;GIRAFFE; 3904; 290;   4.430;   0.170;   0.045;   0.250; ;  63.000;        ;    ;   0.861;        ;  24.566;   0.442; 0.990;      ; 571;119.73129;-60.93319
07585563-6025568;NGC2516;GIRAFFE; 3715;  41;   1.850;        ;   0.174;        ; ; 103.500;        ;    ;   0.249;        ;  29.298;   2.236; 0.864;      ; 572;119.73179;-60.43244
07585617-6123162;NGC2516;GIRAFFE; 4437;    ;   2.430;        ;  -0.087;        ; ;        ;        ;    ;        ;        ;  26.076;   0.970; 0.959;      ; 573;119.73404;-61.38783
07585638-6047229;NGC2516;GIRAFFE; 4028; 488;   4.790;   0.230;   0.038;   0.220; ;  77.900;        ;    ;   0.838;        ;  19.770;   0.259; 0.773;      ; 574;119.73492;-60.78969
07585658-6052160;NGC2516;GIRAFFE; 3839; 578;   4.740;   0.210;   0.021;   0.230; ;  80.800;        ;    ;   0.806;        ;  27.997;   0.453; 0.762;      ; 575;119.73575;-60.87111
07585720-6036127;NGC2516;GIRAFFE; 4545; 547;   4.320;   0.260;   0.141;   0.190; ; 263.300;        ;    ;   0.965;        ;  24.278;   0.250; 0.992;      ; 576;119.73833;-60.60353
07585752-6037081;NGC2516;GIRAFFE; 4051;    ;   1.306;        ;  -0.457;        ; ;        ;        ;    ;        ;        ;  57.287;   0.829; 0.098;      ; 577;119.73967;-60.61892
07585754-6043008;NGC2516;GIRAFFE; 4588; 482;   4.220;   0.360;   0.118;   0.190; ; 237.100;        ;    ;   0.971;        ;  30.000;   0.240; 0.648;      ; 578;119.73975;-60.71689
07585760-6040586;NGC2516;GIRAFFE; 3640; 209;   4.660;   0.120;  -0.026;   0.140; ; 187.100;        ;    ;   0.796;        ;  23.974;   0.494; 0.992;      ; 579;119.74000;-60.68294
07585820-6056328;NGC2516;GIRAFFE; 4105; 299;   4.880;   0.390;   0.056;   0.190; ;  60.700;        ;    ;   0.862;        ;  23.624;   0.280; 0.993;      ; 580;119.74250;-60.94244
07585971-6110550;NGC2516;GIRAFFE; 5172;    ;   4.018;        ;  -0.151;        ; ; 198.600;        ;    ;   0.985;        ;  25.084;   0.260;      ;      ; 581;119.74879;-61.18194
07590019-6040380;NGC2516;GIRAFFE; 4277; 294;   4.900;   0.280;  -0.039;   0.130; ;  36.600;        ;    ;   0.889;        ;  24.286;   0.253; 0.992;      ; 582;119.75079;-60.67722
07590020-6109585;NGC2516;GIRAFFE; 5592; 120;   4.363;   0.223;  -0.486;   0.098;<;   9.600;        ;   3;   0.993;        ;  15.363;   0.245;      ;      ; 583;119.75083;-61.16625
07590027-6046423;NGC2516;GIRAFFE; 4826; 174;   2.820;   0.250;  -0.105;   0.200; ;  22.300;        ;    ;   1.010;        ;   2.430;   0.243;      ;      ; 584;119.75112;-60.77842
07590075-6055489;NGC2516;GIRAFFE; 5700;  20;   4.040;   0.270;  -0.319;   0.120; ;  39.000;        ;    ;   1.000;        ; -25.753;   0.241;      ;      ; 585;119.75312;-60.93025
07590124-6044561;NGC2516;GIRAFFE; 3901; 168;   4.810;   0.250;   0.084;   0.250; ;  68.600;        ;    ;   0.820;        ;  21.640;   0.302; 0.919;      ; 586;119.75517;-60.74892
07590306-6106245;NGC2516;GIRAFFE; 3753; 224;   4.550;   0.190;  -0.016;   0.130; ;  92.800;        ;    ;   0.814;        ;  24.377;   0.480; 0.991;      ; 587;119.76275;-61.10681
07590447-6033400;NGC2516;GIRAFFE; 5792; 147;   4.460;   0.290;  -0.040;   0.140; ;  24.600;        ;    ;   0.993;        ;  33.402;   0.263;      ;      ; 588;119.76862;-60.56111
07590452-6101141;NGC2516;GIRAFFE; 4689; 134;   2.530;   0.280;  -0.018;   0.200; ;  23.300;        ;    ;   1.022;        ;  28.098;   0.241;      ;      ; 589;119.76883;-61.02058
07590471-6037086;NGC2516;GIRAFFE; 4692; 275;   4.650;   0.180;  -0.007;   0.130; ;  76.400;        ;    ;   0.956;        ;  23.230;   0.243; 0.991;      ; 590;119.76962;-60.61906
07590501-6056361;NGC2516;GIRAFFE; 7088; 515;   4.110;   0.200;   0.144;   0.150; ;  55.833;        ;    ;   1.000;        ;  26.425;   0.245; 0.901;      ; 591;119.77087;-60.94336
07590677-6051533;NGC2516;GIRAFFE; 4454; 308;   4.680;   0.170;  -0.018;   0.130; ; 106.867;        ;    ;   0.930;        ;  23.219;   0.246; 0.991;      ; 592;119.77821;-60.86481
07590678-6103172;NGC2516;GIRAFFE; 4437; 285;   2.560;   0.580;  -0.010;   0.290; ;  30.700;        ;    ;   1.021;        ;  61.823;   0.246;      ;      ; 593;119.77825;-61.05478
07590681-6101230;NGC2516;GIRAFFE; 3649; 413;   4.730;   0.190;   0.416;        ; ; 118.400;        ;    ;   0.794;        ;  22.230;   0.406; 0.970;      ; 594;119.77837;-61.02306
07590793-6111287;NGC2516;GIRAFFE; 5004;  77;   2.810;   0.300;   0.027;   0.180; ;  26.400;        ;    ;   1.011;        ;  26.119;   0.245;      ;      ; 595;119.78304;-61.19131
07590857-6032596;NGC2516;GIRAFFE; 3724; 184;   4.600;   0.140;  -0.016;   0.130; ;  91.300;        ;    ;   0.814;        ;  25.574;   0.326; 0.955;      ; 596;119.78571;-60.54989
07590959-6050515;NGC2516;GIRAFFE; 3879; 595;   4.430;   0.170;   0.003;   0.200; ; 105.600;        ;    ;   0.852;        ;  23.056;   0.670; 0.989;      ; 597;119.78996;-60.84764
07590961-6025210;NGC2516;GIRAFFE; 4629; 338;   4.630;   0.340;  -0.366;   0.230; ;  12.600;        ;    ;   0.957;        ;  20.909;   0.256;      ;      ; 598;119.79004;-60.42250
07591010-6119178;NGC2516;GIRAFFE; 4558;    ;   2.569;        ;   0.410;        ; ;        ;        ;    ;        ;        ;  23.480;   2.432;      ;      ; 599;119.79208;-61.32161
07591012-6112330;NGC2516;GIRAFFE; 4423; 393;   4.920;   0.310;  -0.106;   0.150; ;  41.900;        ;    ;   0.909;        ;  22.490;   0.253; 0.974;      ; 600;119.79217;-61.20917
07591034-6102557;NGC2516;GIRAFFE; 4074; 267;   4.860;   0.310;   0.016;   0.200; ;  49.100;        ;    ;   0.851;        ;  23.603;   0.287; 0.993;      ; 601;119.79308;-61.04881
07591146-6049056;NGC2516;GIRAFFE; 4954; 192;   4.380;   0.440;   0.075;   0.130; ; 108.200;        ;    ;   0.979;        ;  24.496;   0.243; 0.990;      ; 602;119.79775;-60.81822
07591276-6026144;NGC2516;GIRAFFE; 3864; 281;   4.630;   0.110;  -0.010;   0.190; ;  80.000;        ;    ;   0.826;        ;  24.034;   0.285; 0.993;      ; 603;119.80317;-60.43733
07591289-6119100;NGC2516;GIRAFFE; 4573;    ;   2.517;        ;  -0.338;        ; ;        ;        ;    ;        ;        ;  23.975;   1.032;      ;      ; 604;119.80371;-61.31944
07591341-6040239;NGC2516;GIRAFFE; 5722; 165;   4.480;   0.340;  -0.132;   0.190; ; 160.100;        ;    ;   0.994;        ;  22.064;   0.242; 0.951;      ; 605;119.80587;-60.67331
07591373-6054292;NGC2516;GIRAFFE; 6017; 139;   4.280;   0.210;  -0.145;   0.130; ;  60.300;        ;    ;   0.999;        ;  41.937;   0.243; 0.260;      ; 606;119.80721;-60.90811
07591559-6041200;NGC2516;GIRAFFE; 4061; 327;   4.600;   0.120;   0.083;   0.190; ;  53.967;        ;    ;   0.880;        ;  24.022;   0.269; 0.993;      ; 607;119.81496;-60.68889
07591661-6121062;NGC2516;GIRAFFE; 4417;    ;   2.266;        ;   0.041;        ; ;        ;        ;    ;        ;        ;  17.124;   1.775;      ;      ; 608;119.81921;-61.35172
07591703-6040341;NGC2516;GIRAFFE; 4878; 166;   3.070;   0.330;  -0.240;   0.280; ;  29.900;        ;    ;   1.007;        ;  97.446;   0.242;      ;      ; 609;119.82096;-60.67614
07591704-6034133;NGC2516;GIRAFFE; 5991; 134;   4.160;   0.120;   0.092;   0.140; ; 122.433;        ;    ;   0.999;        ;  40.785;   0.241; 0.297;      ; 610;119.82100;-60.57036
07591796-6045189;NGC2516;GIRAFFE; 3815; 331;   4.740;   0.150;  -0.066;   0.160; ; 308.000;        ;    ;   0.795;        ;  24.479;   0.296; 0.991;      ; 611;119.82483;-60.75525
07591899-6059283;NGC2516;GIRAFFE; 5913; 114;   4.290;   0.050;   0.226;   0.140; ;  72.500;        ;    ;   0.992;        ;  20.950;   0.241; 0.871;      ; 612;119.82912;-60.99119
07591973-6034437;NGC2516;GIRAFFE; 6374; 215;   4.590;   0.490;   0.009;   0.130; ;  73.100;        ;    ;   0.995;        ;  27.239;   0.240; 0.847;      ; 613;119.83221;-60.57881
07592134-6046028;NGC2516;GIRAFFE; 6282; 187;   4.240;   0.270;  -0.088;   0.130; ;  81.000;        ;    ;   1.002;        ;  29.868;   0.244; 0.689;      ; 614;119.83892;-60.76744
07592156-6046453;NGC2516;GIRAFFE; 5175; 127;   4.490;   0.310;  -0.001;   0.140; ; 215.800;        ;    ;   0.980;        ;  22.605;   0.242; 0.978;      ; 615;119.83983;-60.77925
07592249-6037124;NGC2516;GIRAFFE; 3798; 313;   4.770;   0.210;  -0.066;   0.150; ; 143.100;        ;    ;   0.788;        ;  25.339;   0.789; 0.977;      ; 616;119.84371;-60.62011
07592324-6106169;NGC2516;GIRAFFE; 5078;  64;   3.710;   0.240;  -0.089;   0.140; ;  38.933;        ;    ;   0.990;        ;  63.876;   0.245;      ;      ; 617;119.84683;-61.10469
07592442-6112110;NGC2516;GIRAFFE; 6267; 227;   4.240;   0.160;   0.048;   0.210; ;  29.900;        ;    ;   0.997;        ;  17.136;   0.245; 0.647;      ; 618;119.85175;-61.20306
07592548-6040508;NGC2516;GIRAFFE; 6022; 110;   4.332;   0.220;   0.083;   0.101; ;  30.300;   0.900;   0;   0.996;        ;  16.580;   0.242;      ;      ; 619;119.85617;-60.68078
07592611-6048339;NGC2516;GIRAFFE; 4961; 168;   4.610;   0.370;   0.072;   0.140; ; 120.800;        ;    ;   0.971;        ;  23.148;   0.243; 0.990;      ; 620;119.85879;-60.80942
07592637-6019164;NGC2516;GIRAFFE; 4694;  81;   2.530;   0.280;   0.277;   0.350; ;  44.100;        ;    ;   1.018;        ;  38.504;   0.276;      ;      ; 621;119.85987;-60.32122
07592727-6026370;NGC2516;GIRAFFE; 5016; 106;   3.270;   0.140;  -0.102;   0.210; ;  27.700;        ;    ;   1.000;        ;  71.149;   0.247;      ;      ; 622;119.86362;-60.44361
07592893-6104406;NGC2516;GIRAFFE; 5148;  58;   4.520;   0.280;   0.151;   0.150; ;  12.200;        ;    ;   0.975;        ;   6.847;   0.243;      ;      ; 623;119.87054;-61.07794
07592900-6039417;NGC2516;GIRAFFE; 3963; 564;   4.460;   0.120;   0.039;   0.190; ;  65.100;        ;    ;   0.848;        ;  23.150;   0.864; 0.989;      ; 624;119.87083;-60.66158
07592931-6025476;NGC2516;GIRAFFE; 3819; 180;   4.780;   0.150;  -0.096;   0.350; ;  98.800;        ;    ;   0.807;        ;  -6.669;   0.275; 0.117;      ; 625;119.87212;-60.42989
07592938-6040026;NGC2516;GIRAFFE; 3663; 125;   4.700;   0.090;  -0.026;   0.140; ; 116.200;        ;    ;   0.797;        ;  40.265;   0.274; 0.235;      ; 626;119.87242;-60.66739
07592983-6028554;NGC2516;GIRAFFE; 3687; 488;   4.790;   0.240;  -1.089;        ; ; 148.500;        ;    ;   0.789;        ;  10.890;   0.559; 0.293;      ; 627;119.87429;-60.48206
07593093-6025165;NGC2516;GIRAFFE; 5168;  59;   4.490;   0.370;   0.001;   0.130; ;  47.600;        ;    ;   0.982;        ;  22.391;   0.241;      ;      ; 628;119.87887;-60.42125
07593210-6048450;NGC2516;GIRAFFE; 5490; 125;   4.740;   0.276;  -0.135;   0.108; ; 219.600;   1.600;   0;   0.994;        ;  -3.038;   0.243;      ;      ; 629;119.88375;-60.81250
07593231-6058460;NGC2516;GIRAFFE; 4807; 374;   4.020;   0.230;   0.160;   0.210; ; 215.750;        ;    ;   0.975;        ;  23.719;   0.250; 0.993;      ; 630;119.88462;-60.97944
07593236-6045025;NGC2516;GIRAFFE; 4573; 282;   4.610;   0.180;  -0.058;   0.130; ;  50.200;        ;    ;   0.949;        ;  24.361;   0.246; 0.992;      ; 631;119.88483;-60.75069
07593261-6104529;NGC2516;GIRAFFE; 3991; 881;   4.630;   0.100;   0.037;   0.190; ;  54.400;        ;    ;   0.842;        ;  23.989;   1.339; 0.988;      ; 632;119.88587;-61.08136
07593402-6045184;NGC2516;GIRAFFE; 5298;  92;   4.470;   0.370;   0.079;   0.130; ; 120.050;        ;    ;   0.985;        ;  23.647;   0.242; 0.993;      ; 633;119.89175;-60.75511
07593411-6042583;NGC2516;GIRAFFE; 6005; 131;   4.020;   0.410;  -0.123;   0.260; ; 109.600;        ;    ;   0.991;        ;  59.792;   0.247; 0.128;      ; 634;119.89212;-60.71619
07593662-6111475;NGC2516;GIRAFFE; 5659;  61;   4.340;   0.180;   0.202;   0.130; ;  21.400;        ;    ;   0.991;        ;  21.220;   0.248;      ;      ; 635;119.90258;-61.19653
07593776-6019161;NGC2516;GIRAFFE; 4959; 124;   3.040;   0.310;  -0.100;   0.150; ;  13.000;        ;    ;   1.012;        ;  -7.096;   0.245;      ;      ; 636;119.90733;-60.32114
07593812-6112078;NGC2516;GIRAFFE; 4702; 201;   2.970;   0.340;   0.041;   0.240; ;  19.600;        ;    ;   1.006;        ;  70.664;   0.244;      ;      ; 637;119.90883;-61.20217
07593818-6108146;NGC2516;GIRAFFE; 4782; 198;   2.300;   0.600;  -0.191;   0.170; ;  16.267;        ;    ;   1.010;        ;  66.629;   0.241;      ;      ; 638;119.90908;-61.13739
07593913-6045373;NGC2516;GIRAFFE; 3454;  33;   4.610;   0.200;  -2.658;        ; ;  86.200;        ;    ;   0.807;        ;  19.363;   3.885; 0.900;      ; 639;119.91304;-60.76036
07594001-6042311;NGC2516;GIRAFFE; 4794; 373;   4.050;   0.140;  -0.358;   0.360; ; 225.800;        ;    ;   0.975;        ;  28.235;   0.244; 0.762;      ; 640;119.91671;-60.70864
07594121-6109251;NGC2516;GIRAFFE; 6036;    ;   4.233;        ;  -0.158;        ; ;  70.200;        ;    ;   0.996;        ;   1.610;   0.246;      ;      ; 641;119.92171;-61.15697
07594214-6046000;NGC2516;GIRAFFE; 4979; 147;   4.820;   0.390;   0.020;   0.120; ;  33.100;        ;    ;   0.956;        ;  23.441;   0.249;      ;      ; 642;119.92558;-60.76667
07594242-6024492;NGC2516;GIRAFFE; 4543; 361;   4.890;   0.260;  -0.433;   0.230; ;  12.600;        ;    ;   0.925;        ;  -1.717;   0.294; 0.145;      ; 643;119.92675;-60.41367
07594430-6032198;NGC2516;GIRAFFE; 3551; 149;   4.300;   0.120;  -0.066;   0.120; ; 182.300;        ;    ;   0.827;        ;  19.697;   0.305; 0.763;      ; 644;119.93458;-60.53883
07594539-6111064;NGC2516;GIRAFFE; 3593;  21;   4.660;   0.180;  -0.608;        ; ; 135.800;        ;    ;   0.792;        ;  22.920;   0.645; 0.988;      ; 645;119.93912;-61.18511
07594658-6051212;NGC2516;GIRAFFE; 3547;  26;   4.790;   0.190;   0.110;        ; ; 150.500;        ;    ;   0.780;        ;  24.077;   0.467; 0.992;      ; 646;119.94408;-60.85589
07594689-6037266;NGC2516;GIRAFFE; 4803; 146;   3.000;   0.210;  -0.106;   0.170; ;  25.000;        ;    ;   1.000;        ;  89.582;   0.243;      ;      ; 647;119.94537;-60.62406
07594744-6049228;NGC2516;GIRAFFE; 5933; 152;   4.020;   0.030;  -0.643;   0.740; ;        ;        ;    ;   0.999;        ;  37.800;   0.240; 0.358;      ; 648;119.94767;-60.82300
07594747-6054153;NGC2516;GIRAFFE; 5513; 111;   4.420;   0.430;  -0.128;   0.130; ; 149.167;        ;    ;   0.994;        ;  24.388;   0.241; 0.991;      ; 649;119.94779;-60.90425
07594768-6101212;NGC2516;GIRAFFE; 5014; 109;   3.470;   0.140;  -0.163;   0.160; ;  31.900;        ;    ;   0.994;        ;  12.248;   0.247;      ;      ; 650;119.94867;-61.02256
07594824-6105200;NGC2516;GIRAFFE; 5721; 129;   4.500;   0.310;  -0.066;   0.140; ; 121.300;        ;    ;   0.992;        ;  23.850;   0.242; 0.993;      ; 651;119.95100;-61.08889
07595015-6043342;NGC2516;GIRAFFE; 4927; 206;   4.440;   0.250;  -0.039;   0.130; ; 129.400;        ;    ;   0.973;        ;  23.331;   0.245; 0.991;      ; 652;119.95896;-60.72617
07595031-6044149;NGC2516;GIRAFFE; 5122;  89;   4.540;   0.370;   0.006;   0.120; ; 106.733;        ;    ;   0.979;        ;  24.503;   0.246; 0.990;      ; 653;119.95962;-60.73747
07595144-6108016;NGC2516;GIRAFFE; 3655; 168;   4.540;   0.210;  -0.046;   0.120; ; 108.700;        ;    ;   0.814;        ;  22.020;   0.323; 0.952;      ; 654;119.96433;-61.13378
07595171-6022095;NGC2516;GIRAFFE; 6284; 271;   4.370;   0.230;  -0.072;   0.140; ;  96.100;        ;    ;   1.000;        ;  24.080;   0.242; 0.993;      ; 655;119.96546;-60.36931
07595202-6029134;NGC2516;GIRAFFE; 3781; 262;   4.820;   0.250;  -0.086;   0.140; ; 100.000;        ;    ;   0.785;        ;  16.875;   0.911; 0.577;      ; 656;119.96675;-60.48706
07595210-6028433;NGC2516;GIRAFFE; 3533;  26;   4.870;   0.180;  -0.104;        ; ; 114.400;        ;    ;   0.775;        ;   3.187;   1.088; 0.159;      ; 657;119.96708;-60.47869
07595247-6102008;NGC2516;GIRAFFE; 3990; 184;   4.830;   0.280;  -0.022;   0.210; ;  32.700;        ;    ;   0.854;        ;  24.276;   0.271; 0.992;      ; 658;119.96862;-61.03356
07595262-6041159;NGC2516;GIRAFFE; 6353; 299;   4.660;   0.510;  -0.067;   0.360; ; 114.233;        ;    ;   1.000;        ;  23.941;   0.249; 0.993;      ; 659;119.96925;-60.68775
07595280-6032498;NGC2516;GIRAFFE; 5084; 100;   4.450;   0.380;  -0.010;   0.130; ; 166.200;        ;    ;   0.981;        ;  24.107;   0.244; 0.993;      ; 660;119.97000;-60.54717
07595556-6036385;NGC2516;GIRAFFE; 4014; 349;   4.720;   0.140;  -1.261;   1.330; ;        ;        ;    ;        ;        ;  28.210;   2.713; 0.931;      ; 661;119.98150;-60.61069
07595574-6115296;NGC2516;GIRAFFE; 3432; 131;   4.590;   0.160;   0.004;   0.110; ; 245.400;        ;    ;   0.808;        ;  23.459;   2.819; 0.981;      ; 662;119.98225;-61.25822
07595583-6102499;NGC2516;GIRAFFE; 3911; 219;   4.710;   0.160;   0.011;   0.190; ;  50.500;        ;    ;   0.832;        ;  23.270;   0.261; 0.991;      ; 663;119.98262;-61.04719
07595659-6049283;NGC2516;GIRAFFE; 6344;  46;   4.240;   0.350;  -0.399;   0.410; ;        ;        ;    ;   0.991;        ;  40.000;   0.240; 0.321;      ; 664;119.98579;-60.82453
07595715-6108520;NGC2516;GIRAFFE; 4494; 287;   4.740;   0.180;  -0.521;   0.210; ;  22.900;        ;    ;   0.933;        ;  71.369;   0.243; 0.106;      ; 665;119.98812;-61.14778
07595789-6021032;NGC2516;GIRAFFE; 3564;  23;   4.850;   0.180;   0.331;        ; ; 134.700;        ;    ;   0.774;        ;  23.897;   0.536; 0.992;      ; 666;119.99121;-60.35089
07595837-6024173;NGC2516;GIRAFFE; 4115; 531;   4.440;   0.200;   0.087;   0.200; ;  18.800;        ;    ;   0.891;        ;  30.000;   0.243; 0.641;      ; 667;119.99321;-60.40481
07595914-6104543;NGC2516;GIRAFFE; 3892; 260;   4.580;   0.100;   0.014;   0.120; ;  58.200;        ;    ;   0.820;        ;  53.213;   0.352; 0.105;      ; 668;119.99642;-61.08175
07595940-6031110;NGC2516;GIRAFFE; 5617; 136;   3.970;   0.290;  -0.166;   0.180; ;  28.950;        ;    ;   0.999;        ;  10.815;   0.245;      ;      ; 669;119.99750;-60.51972
07595998-6036307;NGC2516;GIRAFFE; 4912; 164;   2.850;   0.320;  -0.237;   0.210; ;  33.500;        ;    ;   1.014;        ;  83.869;   0.243;      ;      ; 670;119.99992;-60.60853
08000021-6040083;NGC2516;GIRAFFE; 5175; 120;   4.393;   0.242;  -0.110;   0.103; ; 140.400;   2.600;   0;   0.982;        ;  22.056;   0.244;      ;      ; 671;120.00087;-60.66897
08000034-6023219;NGC2516;GIRAFFE; 4782; 515;   4.030;   0.160;  -0.511;   0.810; ;  34.500;        ;    ;   0.975;        ; 113.915;   0.275;      ;      ; 672;120.00142;-60.38942
08000049-6052559;NGC2516;GIRAFFE; 4823; 224;   4.630;   0.310;   0.027;   0.120; ; 108.433;        ;    ;   0.967;        ;  22.999;   0.241; 0.987;      ; 673;120.00204;-60.88219
08000128-6102224;NGC2516;GIRAFFE; 5218;  38;   4.480;   0.380;  -0.073;   0.160; ;  21.300;        ;    ;   0.985;        ;  22.045;   0.250;      ;      ; 674;120.00533;-61.03956
08000214-6030311;NGC2516;GIRAFFE; 3717; 315;   4.540;   0.170;   0.325;        ; ;  42.000;        ;    ;   0.802;        ;  21.987;   0.554; 0.957;      ; 675;120.00892;-60.50864
08000265-6036554;NGC2516;GIRAFFE; 6031; 108;   4.250;   0.150;  -0.179;   0.290; ;  36.133;        ;    ;   0.999;        ;  23.957;   0.242; 0.993;      ; 676;120.01104;-60.61539
08000304-6037243;NGC2516;GIRAFFE; 6863; 726;   4.330;   0.280;  -0.078;   0.320; ;  69.950;        ;    ;   1.001;        ;  25.719;   0.241; 0.948;      ; 677;120.01267;-60.62342
08000488-6045194;NGC2516;GIRAFFE; 6507;  27;   4.463;        ;   0.145;   0.020; ;        ;        ;    ;        ;        ;  29.077;   0.269; 0.738;      ; 678;120.02033;-60.75539
08000541-6022527;NGC2516;GIRAFFE; 4682; 291;   4.630;   0.300;  -0.102;   0.160; ;  39.267;        ;    ;   0.960;        ;  25.414;   0.246;      ;      ; 679;120.02254;-60.38131
08000635-6042333;NGC2516;GIRAFFE; 4918; 149;   2.860;   0.280;  -0.109;   0.150; ;  33.100;        ;    ;   1.011;        ;  -5.323;   0.243;      ;      ; 680;120.02646;-60.70925
08000793-6043234;NGC2516;GIRAFFE; 4089; 329;   4.620;   0.220;  -0.380;   0.290; ;  79.600;        ;    ;   0.881;        ;  21.589;   0.340; 0.915;      ; 681;120.03304;-60.72317
