#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-06-20T15:26:49 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5d0ba5a703f5	
#INFO	-out.max=unlimited	
#INFO	queryParameters=32	
#-oc.form=dec
#-out.max=unlimited
#-order=I
#-out.src=J/A+A/612/A99/ngc2451
#-nav=cat:J/A+A/612/A99&tab:{J/A+A/612/A99/ngc2451}&key:source=J/A+A/612/A99/ic4665&HTTPPRM:&&-ref=VIZ5d0ba5a703f5&-out.max=50&-out.form=HTML Table&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=CName&-out=Cluster&-out=Inst&-out=Teff&-out=e_Teff&-out=logg&-out=e_logg&-out=[Fe/H]&-out=e_[Fe/H]&-out=l_EWLi&-out=EWLi&-out=e_EWLi&-out=f_EWLi&-out=Gamma&-out=e_Gamma&-out=RV&-out=e_RV&-out=MembPA&-out=MembPB&-out=ID&-out=_RA&-out=_DE&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/A+A/612/A99/ngc2451
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/612/A99/ngc2451
#-out=CName
#-out=Cluster
#-out=Inst
#-out=Teff
#-out=e_Teff
#-out=logg
#-out=e_logg
#-out=[Fe/H]
#-out=e_[Fe/H]
#-out=l_EWLi
#-out=EWLi
#-out=e_EWLi
#-out=f_EWLi
#-out=Gamma
#-out=e_Gamma
#-out=RV
#-out=e_RV
#-out=MembPA
#-out=MembPB
#-out=ID
#-out=_RA
#-out=_DE
#

#RESOURCE=yCat_36120099
#Name: J/A+A/612/A99
#Title: Gaia-ESO Survey in 7 open star cluster fields (Randich+, 2018)
#Table	J_A_A_612_A99_ngc2451:
#Name: J/A+A/612/A99/ngc2451
#Title: Parameters for NGC2451
#Column	CName	(A16)	Star ID (HHMMSSss+DDMMSSs)	[ucd=meta.id;meta.main]
#Column	Cluster	(A7)	Cluster name	[ucd=meta.id.parent]
#Column	Inst	(A7)	Intrument XX	[ucd=meta.note]
#Column	Teff	(I5)	Effective temperature	[ucd=phys.temperature.effective]
#Column	e_Teff	(I4)	? Effective temperature error [NULL integer written as an empty string]	[ucd=stat.error;phys.temperature.effective]
#Column	logg	(F8.3)	? 10-logarithm surface gravity	[ucd=phys.gravity]
#Column	e_logg	(F8.3)	? 10-logarithm surface gravity error	[ucd=stat.error]
#Column	[Fe/H]	(F8.3)	? Metallicity	[ucd=phys.abund.Z]
#Column	e_[Fe/H]	(F8.3)	? Metallicity error	[ucd=stat.error;phys.abund.Fe]
#Column	l_EWLi	(A1)	[<] Upper limit flag on EWLi	[ucd=meta.code.error]
#Column	EWLi	(F8.3)	? Lithium line equivalent width	[ucd=spect.line.eqWidth]
#Column	e_EWLi	(F8.3)	? Lithium line equivalent width error	[ucd=stat.error]
#Column	f_EWLi	(I4)	[0/3]? Flag for lithium line equivalent width (1) [NULL integer written as an empty string]	[ucd=meta.code]
#Column	Gamma	(F8.3)	? Gamma index	[ucd=meta.code;spect.index;em.gamma]
#Column	e_Gamma	(F8.3)	? Gamma index error	[ucd=stat.error]
#Column	RV	(F8.3)	? Radial velocity	[ucd=phys.veloc;pos.heliocentric]
#Column	e_RV	(F8.3)	? Radial velocity error	[ucd=stat.error]
#Column	MembPA	(F6.3)	? Membership probability: population A	[ucd=stat.probability]
#Column	MembPB	(F6.3)	? Membership probability: population B	[ucd=stat.probability]
#Column	ID	(I4)	Sequential ID number	[ucd=meta.id]
#Column	_RA	(F9.5)	Positions from CName (right ascension part)	[ucd=pos.eq.ra;meta.main]
#Column	_DE	(F9.5)	Positions from CName (declination part)	[ucd=pos.eq.dec;meta.main]
CName;Cluster;Inst;Teff;e_Teff;logg;e_logg;[Fe/H];e_[Fe/H];l_EWLi;EWLi;e_EWLi;f_EWLi;Gamma;e_Gamma;RV;e_RV;MembPA;MembPB;ID;_RA;_DE
07433045-3821200;NGC2451;GIRAFFE; 5726; 145;   4.047;   0.080;   0.218;   0.025; ;  53.100;        ;   0;   0.997;   0.003;  17.917;   0.243;      ;      ; 597;115.87687;-38.35556
07433073-3832323;NGC2451;GIRAFFE; 5007; 130;   3.456;        ;  -0.464;   0.035; ;  39.800;        ;   0;   1.008;   0.006;  99.543;   0.262;      ;      ; 598;115.87804;-38.54231
07433088-3757124;NGC2451;GIRAFFE; 5120; 120;   3.730;        ;  -0.136;   0.085;<;  41.000;        ;   3;   0.997;   0.005;  57.855;   0.249;      ;      ; 599;115.87867;-37.95344
07433111-3833424;NGC2451;GIRAFFE; 4962; 154;   2.882;        ;  -0.203;   0.201; ;  87.800;        ;   0;   1.019;   0.008;  86.129;   0.271;      ;      ; 600;115.87962;-38.56178
07433158-3829504;NGC2451;GIRAFFE; 5055;  26;   2.566;        ;  -0.357;   0.136; ;  56.500;        ;   0;   1.023;   0.007; 116.986;   0.268;      ;      ; 601;115.88158;-38.49733
07433216-3803341;NGC2451;GIRAFFE; 4881; 126;   4.709;        ;  -0.130;   0.060;<;  16.000;        ;   3;   0.945;   0.006;  12.825;   0.258;      ;      ; 602;115.88400;-38.05947
07433221-3746097;NGC2451;GIRAFFE; 5083;  28;   2.877;        ;  -0.084;   0.114;<;  18.700;        ;   3;   1.017;   0.004;  78.071;   0.243;      ;      ; 603;115.88421;-37.76936
07433234-3842307;NGC2451;GIRAFFE; 4798;  12;   2.764;   0.010;  -0.065;   0.073;<;  25.600;        ;   3;   1.010;   0.006;  89.402;   0.248;      ;      ; 604;115.88475;-38.70853
07433252-3757209;NGC2451;GIRAFFE; 5496; 172;   4.175;   0.066;   0.038;   0.004;<;  11.600;        ;   3;   0.988;   0.002;  14.781;   0.241;      ;      ; 605;115.88550;-37.95581
07433264-3745528;NGC2451;GIRAFFE; 4705;  76;   2.384;        ;  -0.722;   0.234;<;  25.700;        ;   3;   1.015;   0.006; 107.386;   0.277;      ;      ; 606;115.88600;-37.76467
07433269-3836532;NGC2451;GIRAFFE; 4935;  77;   2.597;   0.169;  -0.339;   0.191;<;  13.500;        ;   3;   1.013;   0.006; 113.695;   0.250;      ;      ; 607;115.88621;-38.61478
07433285-3751427;NGC2451;GIRAFFE; 4782;  90;   2.750;   0.111;  -0.032;   0.025;<;  36.900;        ;   3;   1.009;   0.004;  85.637;   0.242;      ;      ; 608;115.88687;-37.86186
07433305-3759063;NGC2451;GIRAFFE; 5170;  29;   3.770;        ;  -0.307;   0.171;<;  29.500;        ;   3;   1.005;   0.004; -12.513;   0.250;      ;      ; 609;115.88771;-37.98508
07433429-3825083;NGC2451;GIRAFFE; 4628;  94;   2.413;   0.073;  -0.022;   0.026;<;  48.500;        ;   3;   1.013;   0.004;  66.874;   0.242;      ;      ; 610;115.89287;-38.41897
07433482-3838427;NGC2451;GIRAFFE; 5107; 200;   2.970;        ;  -0.158;   0.117;<;  41.500;        ;   3;   1.004;   0.007; 100.721;   0.269;      ;      ; 611;115.89508;-38.64519
07433508-3818290;NGC2451;GIRAFFE; 4984; 110;   3.279;        ;  -0.324;   0.081;<;  22.200;        ;   3;   1.003;   0.006; 139.199;   0.250;      ;      ; 612;115.89617;-38.30806
07433621-3752368;NGC2451;GIRAFFE; 3478;  10;   4.246;        ;  -0.240;        ;<; 100.000;        ;   3;   0.846;   0.017;  15.038;   0.486; 0.003; 0.931; 613;115.90087;-37.87689
07433626-3748231;NGC2451;GIRAFFE; 4633;  96;   2.535;   0.165;   0.088;   0.033;<;  55.100;        ;   3;   1.015;   0.005;  40.229;   0.242;      ;      ; 614;115.90108;-37.80642
07433630-3743067;NGC2451;GIRAFFE; 5322; 136;   4.195;   0.168;  -0.203;   0.080;<;  10.800;        ;   3;   0.987;   0.003; -12.234;   0.245;      ;      ; 615;115.90125;-37.71853
07433700-3754465;NGC2451;GIRAFFE; 4433; 201;   3.362;        ;  -0.636;   0.171; ;  59.400;        ;   0;   1.016;   0.009; 112.833;   0.284;      ;      ; 616;115.90417;-37.91292
07433718-3838230;NGC2451;GIRAFFE; 4472; 258;   4.498;   0.047;  -0.093;   0.023;<;  20.600;        ;   3;   0.914;   0.004;  58.832;   0.244;      ;      ; 617;115.90492;-38.63972
07433777-3759463;NGC2451;GIRAFFE; 4814;  44;   2.656;   0.104;  -0.087;   0.024; ;  52.500;        ;   0;   1.021;   0.005;  87.997;   0.248;      ;      ; 618;115.90737;-37.99619
07433826-3825104;NGC2451;GIRAFFE; 4997; 162;   3.330;        ;  -0.072;   0.144;<;  25.000;        ;   3;   1.013;   0.004;  22.404;   0.244;      ;      ; 619;115.90942;-38.41956
07433880-3820404;NGC2451;GIRAFFE; 4898; 173;   2.778;        ;  -0.250;   0.199;<;  24.100;        ;   3;   1.021;   0.008; 122.150;   0.261;      ;      ; 620;115.91167;-38.34456
07433886-3811243;NGC2451;GIRAFFE; 5003; 371;   2.935;        ;  -0.633;   0.275; ;  29.600;        ;   0;   1.011;   0.005; 108.625;   0.253;      ;      ; 621;115.91192;-38.19008
07433937-3802478;NGC2451;GIRAFFE; 4818;  70;   4.300;        ;   0.050;   0.148;<;  48.500;        ;   3;   0.982;   0.006;   1.726;   0.300;      ;      ; 622;115.91404;-38.04661
07433990-3743326;NGC2451;GIRAFFE; 3783;  72;   4.338;        ;  -0.170;        ; ; 121.000;        ;   0;   0.823;   0.004;  23.300;   0.240; 0.869; 0.013; 623;115.91625;-37.72572
07434004-3756516;NGC2451;GIRAFFE; 5044;  95;   3.309;        ;  -0.049;   0.106; ;  40.933;   6.214;   0;   1.013;   0.004;  26.687;   0.243;      ;      ; 624;115.91683;-37.94767
07434022-3839285;NGC2451;GIRAFFE; 5733;  18;   4.334;   0.022;  -0.027;   0.008; ;  38.300;   2.190;   0;   0.990;   0.002;  73.812;   0.241;      ;      ; 625;115.91758;-38.65792
07434050-3808241;NGC2451;GIRAFFE; 5967;  91;   4.036;   0.081;  -0.014;   0.005; ;  54.050;   1.635;   0;   1.000;   0.002;  10.930;   0.242;      ;      ; 626;115.91875;-38.14003
07434052-3743071;NGC2451;GIRAFFE; 4870;    ;   1.759;        ;  -1.515;        ; ;  24.400;        ;   0;   0.998;   0.007; 299.494;   0.364;      ;      ; 627;115.91883;-37.71864
07434061-3804126;NGC2451;GIRAFFE; 5147;  36;   3.443;   0.192;  -0.155;   0.083; ;  37.800;   3.887;   0;   1.006;   0.008;  41.623;   0.274;      ;      ; 628;115.91921;-38.07017
07434075-3840075;NGC2451;GIRAFFE; 5150; 114;   3.349;        ;  -0.203;   0.112;<;  34.400;        ;   3;   1.001;   0.005;  44.221;   0.247;      ;      ; 629;115.91979;-38.66875
07434088-3834067;NGC2451;GIRAFFE; 5390;  23;   3.793;        ;  -0.291;   0.040;<;  42.000;        ;   3;   1.001;   0.005;  59.476;   0.259;      ;      ; 630;115.92033;-38.56853
07434127-3846332;NGC2451;GIRAFFE; 5131;  43;   3.330;        ;  -0.050;   0.108; ;  43.100;        ;   0;   1.015;   0.005;  16.531;   0.250;      ;      ; 631;115.92196;-38.77589
07434156-3817131;NGC2451;GIRAFFE; 5114;  79;   2.988;        ;  -0.254;   0.006;<;  20.300;        ;   3;   1.011;   0.005;  92.668;   0.247;      ;      ; 632;115.92317;-38.28697
07434201-3823164;NGC2451;GIRAFFE; 5085;  35;   3.090;   0.115;  -0.091;   0.109;<;  36.300;        ;   3;   1.010;   0.009;  57.349;   0.280;      ;      ; 633;115.92504;-38.38789
07434266-3823315;NGC2451;GIRAFFE; 4859; 331;   4.357;   0.201;  -0.017;   0.046; ; 107.450;   4.410;   0;   0.960;   0.007;  11.307;   0.271;      ;      ; 634;115.92775;-38.39208
07434335-3841466;NGC2451;GIRAFFE; 4099;    ;   3.988;        ;  -0.550;        ;<;  48.000;        ;   3;   1.014;   0.007; 138.327;   0.421;      ;      ; 635;115.93062;-38.69628
07434343-3740265;NGC2451;GIRAFFE; 4737;  74;   2.589;   0.187;  -0.148;   0.087; ;  27.867;   3.998;   0;   1.015;   0.005;  81.840;   0.247;      ;      ; 636;115.93096;-37.67403
07434353-3840491;NGC2451;GIRAFFE; 4920; 110;   2.851;   0.181;  -0.079;   0.058;<;  24.300;        ;   3;   1.013;   0.004;  74.736;   0.245;      ;      ; 637;115.93137;-38.68031
07434370-3845474;NGC2451;GIRAFFE; 4979;  54;   3.020;        ;  -0.061;   0.016;<;  25.200;        ;   3;   1.029;   0.007;  57.487;   0.251;      ;      ; 638;115.93208;-38.76317
07434394-3810013;NGC2451;GIRAFFE; 5033;  29;   3.346;   0.038;  -0.289;   0.058; ;  34.950;   4.155;   0;   1.001;   0.005;  76.707;   0.251;      ;      ; 639;115.93308;-38.16703
07434426-3810217;NGC2451;GIRAFFE; 4141;    ;   3.413;        ;  -0.350;        ; ;  53.500;        ;   0;   1.016;   0.010; 106.820;   0.308;      ;      ; 640;115.93442;-38.17269
07434525-3835034;NGC2451;GIRAFFE; 3472; 130;   4.339;        ;  -0.240;        ;<; 100.000;        ;   3;   0.825;   0.011;  17.877;   0.297; 0.072; 0.409; 641;115.93854;-38.58428
07434559-3810344;NGC2451;GIRAFFE; 6421;    ;   3.808;        ;   0.055;        ; ;  61.850;   3.320;   0;   1.012;   0.003;  -0.936;   0.320; 0.012; 0.042; 642;115.93996;-38.17622
07434596-3815481;NGC2451;GIRAFFE; 5912; 233;   4.173;   0.153;   0.005;   0.165; ; 185.400;   3.807;   0;   0.999;   0.003;  15.171;   0.256; 0.004; 0.938; 643;115.94150;-38.26336
07434602-3754364;NGC2451;GIRAFFE; 3385;  32;   4.628;   0.198;  -0.280;        ;<; 100.000;        ;   3;   0.836;   0.016;  15.595;   0.490; 0.004; 0.929; 644;115.94175;-37.91011
07434612-3813340;NGC2451;GIRAFFE; 5019;  65;   3.047;   0.186;  -0.101;   0.125; ;  56.267;   4.999;   0;   1.011;   0.005;  36.825;   0.246;      ;      ; 645;115.94217;-38.22611
07434669-3756309;NGC2451;GIRAFFE; 4668; 313;   3.148;        ;  -0.370;   0.159;<;  21.000;        ;   3;   1.020;   0.007; 110.218;   0.257;      ;      ; 646;115.94454;-37.94192
07434683-3754315;NGC2451;GIRAFFE; 5141;    ;   3.279;        ;  -0.193;        ;<;  43.200;        ;   3;   1.013;   0.005;  44.224;   0.247;      ;      ; 647;115.94512;-37.90875
07434702-3809009;NGC2451;GIRAFFE; 4869;  73;   2.619;   0.195;  -0.075;   0.174;<;  13.900;        ;   3;   1.013;   0.008;  93.644;   0.258;      ;      ; 648;115.94592;-38.15025
07434733-3837062;NGC2451;GIRAFFE; 5013; 115;   2.849;        ;  -0.275;   0.185;<;  22.700;        ;   3;   1.020;   0.003;  -3.571;   0.242;      ;      ; 649;115.94721;-38.61839
07434761-3756501;NGC2451;GIRAFFE; 4920; 235;   2.671;        ;  -0.214;   0.204; ;  26.750;   2.855;   0;   1.013;   0.005;  76.664;   0.248;      ;      ; 650;115.94837;-37.94725
07434788-3830570;NGC2451;GIRAFFE; 4744; 107;   2.869;   0.127;  -0.022;   0.047;<;  37.600;        ;   3;   1.001;   0.004;  51.093;   0.242;      ;      ; 651;115.94950;-38.51583
07434804-3747147;NGC2451;GIRAFFE; 5070;  23;   2.850;        ;  -0.269;   0.027; ;  31.100;        ;   0;   1.018;   0.006;  92.353;   0.259;      ;      ; 652;115.95017;-37.78742
07434814-3745403;NGC2451;GIRAFFE; 4985; 213;   3.127;        ;  -0.089;   0.122; ;  31.400;        ;   0;   1.019;   0.004;  41.109;   0.243;      ;      ; 653;115.95058;-37.76119
07434920-3817588;NGC2451;GIRAFFE; 4862; 102;   2.615;        ;  -0.158;   0.105; ;  22.200;        ;   0;   1.014;   0.005;  78.211;   0.245;      ;      ; 654;115.95500;-38.29967
07434932-3834599;NGC2451;GIRAFFE; 5082;  34;   3.290;        ;  -0.129;   0.106; ;  43.600;        ;   0;   1.019;   0.006;  94.767;   0.256;      ;      ; 655;115.95550;-38.58331
07434938-3759497;NGC2451;GIRAFFE; 4750; 181;   2.765;        ;  -0.294;   0.165;<;  36.600;        ;   3;   1.011;   0.006; 110.111;   0.249;      ;      ; 656;115.95575;-37.99714
07434938-3841399;NGC2451;GIRAFFE; 5040; 170;   2.801;        ;  -0.075;   0.206; ; 452.700;   6.000;   0;   1.023;   0.010;  95.416;   0.284;      ;      ; 657;115.95575;-38.69442
07434981-3811306;NGC2451;GIRAFFE; 4658; 227;   3.199;        ;  -0.436;   0.183; ;  42.100;        ;   0;   1.005;   0.009; 111.603;   0.287;      ;      ; 658;115.95754;-38.19183
07435062-3830300;NGC2451;GIRAFFE; 5026; 209;   2.873;        ;  -0.259;   0.194;<;  19.200;        ;   3;   1.017;   0.006;  55.882;   0.254;      ;      ; 659;115.96092;-38.50833
07435079-3828397;NGC2451;GIRAFFE; 5167;  36;   3.330;        ;  -0.004;   0.005;<;   7.200;        ;   3;   1.016;   0.005;  57.268;   0.246;      ;      ; 660;115.96162;-38.47769
07435088-3807070;NGC2451;GIRAFFE; 3551;  14;   4.690;        ;  -0.190;        ;<; 100.000;        ;   3;   0.847;   0.005;  21.895;   0.382; 0.716; 0.040; 661;115.96200;-38.11861
07435094-3827210;NGC2451;GIRAFFE; 5180;    ;   2.699;        ;  -0.381;        ;<;  28.300;        ;   3;   1.010;   0.007;  30.645;   0.265;      ;      ; 662;115.96225;-38.45583
07435125-3825545;NGC2451;GIRAFFE; 5277; 274;   3.113;        ;  -0.390;   0.169; ;  21.600;        ;   0;   1.014;   0.005; 121.424;   0.249;      ;      ; 663;115.96354;-38.43181
07435159-3813309;NGC2451;GIRAFFE; 6150;    ;   4.878;        ;  -1.000;        ; ;  22.800;        ;    ;   0.884;        ;  14.889;   0.240;      ;      ; 664;115.96496;-38.22525
07435178-3837410;NGC2451;GIRAFFE; 4957;  66;   3.057;   0.026;  -0.047;   0.024;<;  29.900;        ;   3;   1.006;   0.005;  74.759;   0.247;      ;      ; 665;115.96575;-38.62806
07435278-3743599;NGC2451;GIRAFFE; 3603; 106;   4.409;        ;  -0.250;        ;<; 100.000;        ;   3;   0.810;   0.011;   5.663;   0.303; 0.012; 0.063; 666;115.96992;-37.73331
07435315-3751156;NGC2451;GIRAFFE; 5083;  50;   2.826;        ;  -0.062;   0.094;<;  45.100;        ;   3;   1.017;   0.004; 106.702;   0.243;      ;      ; 667;115.97146;-37.85433
07435325-3835533;NGC2451;GIRAFFE; 4899;  88;   2.685;   0.121;  -0.039;   0.058; ;  42.333;   7.871;   0;   1.021;   0.004;  34.922;   0.243;      ;      ; 668;115.97187;-38.59814
07435376-3834320;NGC2451;GIRAFFE; 4628;  95;   2.756;   0.043;   0.095;   0.022;<;  50.000;        ;   3;   1.002;   0.003;  -6.131;   0.241;      ;      ; 669;115.97400;-38.57556
07435386-3839276;NGC2451;GIRAFFE; 4727;  62;   2.467;   0.143;  -0.115;   0.008;<;  34.600;        ;   3;   1.034;   0.009;  76.877;   0.264;      ;      ; 670;115.97442;-38.65767
07435391-3756293;NGC2451;GIRAFFE; 4800; 182;   3.015;        ;  -0.043;   0.048; ; 195.100;  11.327;   0;   1.022;   0.006; 126.250;   0.248;      ;      ; 671;115.97462;-37.94147
07435405-3830302;NGC2451;GIRAFFE; 4710; 270;   4.452;   0.138;  -0.111;   0.046;<;  26.100;        ;   3;   0.944;   0.005; 100.041;   0.249;      ;      ; 672;115.97521;-38.50839
07435406-3813232;NGC2451;GIRAFFE; 4245;    ;   3.144;        ;  -0.290;        ;<;  25.300;        ;   3;   1.024;   0.008; 144.319;   0.267;      ;      ; 673;115.97525;-38.22311
07435416-3818564;NGC2451;GIRAFFE; 4969;    ;   4.167;        ;  -0.090;        ; ;  76.500;   5.460;   0;   0.961;   0.007;  23.300;   0.383;      ;      ; 674;115.97567;-38.31567
07435434-3800027;NGC2451;GIRAFFE; 5242;  13;   3.988;        ;  -0.037;   0.004; ; 170.800;   1.315;   0;   0.985;   0.002;  23.742;   0.240;      ;      ; 675;115.97642;-38.00075
07435438-3832144;NGC2451;GIRAFFE; 5143;    ;   3.045;        ;  -0.190;        ;<;  23.500;        ;   3;   1.002;   0.004;  17.290;   0.244;      ;      ; 676;115.97658;-38.53733
07435449-3752056;NGC2451;GIRAFFE; 4904;  17;   3.283;        ;  -0.041;   0.030;<;  33.100;        ;   3;   0.998;   0.005;  56.692;   0.245;      ;      ; 677;115.97704;-37.86822
07435449-3821582;NGC2451;GIRAFFE; 6299;    ;   3.850;        ;  -0.180;        ; ;  20.600;        ;   0;   1.000;   0.002;   1.947;   0.247;      ;      ; 678;115.97704;-38.36617
07435464-3808535;NGC2451;GIRAFFE; 5000;    ;   3.000;        ;  -1.000;        ; ;        ;        ;    ;        ;        ;  50.683;   4.221;      ;      ; 679;115.97767;-38.14819
07435482-3746307;NGC2451;GIRAFFE; 3567;  75;   4.577;   0.182;  -0.200;        ;<; 100.000;        ;   3;   0.810;   0.005;  23.539;   0.254; 0.867; 0.013; 680;115.97842;-37.77519
07435499-3758583;NGC2451;GIRAFFE; 4865; 197;   3.055;        ;  -0.217;   0.152;<;  43.000;        ;   3;   1.006;   0.007;  95.412;   0.256;      ;      ; 681;115.97912;-37.98286
07435521-3826523;NGC2451;GIRAFFE; 3815;  61;   4.563;   0.172;  -0.170;        ;<;  36.400;        ;   3;   0.823;   0.007;  17.644;   0.277; 0.058; 0.449; 682;115.98004;-38.44786
07435554-3811116;NGC2451;GIRAFFE; 5970;  68;   4.675;   0.089;   0.002;   0.052; ; 150.733;   4.207;   0;   0.997;   0.003;  14.739;   0.246;      ;      ; 683;115.98142;-38.18656
07435570-3838481;NGC2451;GIRAFFE; 4962; 148;   3.030;        ;  -0.083;   0.129;<;  32.900;        ;   3;   1.015;   0.006;   7.413;   0.250;      ;      ; 684;115.98208;-38.64669
07435600-3827563;NGC2451;GIRAFFE; 4234;    ;   2.811;        ;  -0.260;        ;<;  39.700;        ;   3;   1.009;   0.013; 110.764;   0.346;      ;      ; 685;115.98333;-38.46564
07435634-3746375;NGC2451;GIRAFFE; 4028; 300;   4.550;        ;  -0.074;   0.144;<;  23.500;        ;   3;   0.856;   0.005;  11.295;   0.254; 0.022; 0.247; 686;115.98475;-37.77708
07435675-3822371;NGC2451;GIRAFFE; 4986; 217;   2.680;        ;  -0.290;   0.127;<;  32.400;        ;   3;   1.007;   0.007; 106.337;   0.263;      ;      ; 687;115.98646;-38.37697
07435679-3812277;NGC2451;GIRAFFE; 4929;   0;   2.715;        ;  -0.454;   0.149;<;  34.300;        ;   3;   1.015;   0.005; 142.367;   0.248;      ;      ; 688;115.98662;-38.20769
07435684-3746255;NGC2451;GIRAFFE; 5044; 135;   3.320;        ;  -0.050;   0.108;<;  25.200;        ;   3;   1.016;   0.003;  25.926;   0.242;      ;      ; 689;115.98683;-37.77375
07435685-3834238;NGC2451;GIRAFFE; 5440; 141;   3.758;   0.156;   0.130;   0.041; ;  87.933;   7.327;   0;   0.995;   0.003;  32.642;   0.242;      ;      ; 690;115.98687;-38.57328
07435686-3842549;NGC2451;GIRAFFE; 4254; 292;   4.547;   0.004;  -0.138;   0.011;<;  14.100;        ;   3;   0.872;   0.007;  61.908;   0.260;      ;      ; 691;115.98692;-38.71525
07435691-3759399;NGC2451;GIRAFFE; 4751; 269;   2.554;        ;  -0.384;   0.154;<;  46.100;        ;   3;   1.028;   0.007; 115.828;   0.258;      ;      ; 692;115.98712;-37.99442
07435711-3739323;NGC2451;GIRAFFE; 3696;  24;   4.650;        ;  -0.190;        ; ; 202.300;        ;   0;        ;        ; 473.245;   3.937;      ;      ; 693;115.98796;-37.65897
07435728-3800117;NGC2451;GIRAFFE; 4734;  82;   3.475;        ;  -0.408;   0.016;<;  14.900;        ;   3;   1.016;   0.007; 125.254;   0.268;      ;      ; 694;115.98867;-38.00325
07435749-3827510;NGC2451;GIRAFFE; 4682; 402;   4.540;        ;  -0.042;   0.064; ; 262.967;   7.715;   0;   0.957;   0.004;  23.674;   0.248; 0.856; 0.015; 695;115.98954;-38.46417
07435752-3757436;NGC2451;GIRAFFE; 3504;  29;   4.167;        ;  -0.260;        ;<; 100.000;        ;   3;   0.859;   0.014;  15.011;   0.337; 0.003; 0.935; 696;115.98967;-37.96211
07435880-3821135;NGC2451;GIRAFFE; 5076;  42;   3.561;        ;  -0.174;   0.097;<;  25.300;        ;   3;   1.007;   0.004; 104.606;   0.245;      ;      ; 697;115.99500;-38.35375
07435894-3835456;NGC2451;GIRAFFE; 4574;  17;   2.169;   0.068;  -0.230;   0.091;<;  26.000;        ;   3;   1.017;   0.006; 118.986;   0.250;      ;      ; 698;115.99558;-38.59600
07435913-3839197;NGC2451;GIRAFFE; 4548; 270;   3.469;        ;  -0.435;   0.034;<;  31.300;        ;   3;   1.004;   0.007; 124.746;   0.266;      ;      ; 699;115.99637;-38.65547
07435923-3825552;NGC2451;GIRAFFE; 4044;    ;   4.644;        ;  -0.565;        ; ; 106.800;        ;   0;   0.865;   0.016;   5.722;   0.539;      ;      ; 700;115.99679;-38.43200
07435945-3819336;NGC2451;GIRAFFE; 5067; 156;   3.221;   0.201;  -0.129;   0.158;<;   8.200;        ;   3;   1.007;   0.005;  34.428;   0.251;      ;      ; 701;115.99771;-38.32600
07435945-3830006;NGC2451;GIRAFFE; 5085;  17;   3.284;   0.123;   0.016;   0.049;<;  32.600;        ;   3;   1.009;   0.006;  51.311;   0.247;      ;      ; 702;115.99771;-38.50017
07435989-3740524;NGC2451;GIRAFFE; 4725;  81;   2.826;   0.079;  -0.092;   0.017;<;  20.800;        ;   3;   1.003;   0.005;  93.086;   0.245;      ;      ; 703;115.99954;-37.68122
07440013-3748035;NGC2451;GIRAFFE; 3901; 165;   4.325;        ;  -0.150;        ; ;  29.100;        ;   0;   0.853;   0.013;  -1.393;   0.414; 0.008; 0.029; 704;116.00054;-37.80097
07440082-3806461;NGC2451;GIRAFFE; 5161;    ;   3.294;        ;  -0.237;        ;<;  22.700;        ;   3;   1.008;   0.010;  14.231;   0.300;      ;      ; 705;116.00342;-38.11281
07440150-3746585;NGC2451;GIRAFFE; 5002;  55;   3.100;        ;  -0.052;   0.032;<;  21.900;        ;   3;   1.018;   0.005;  49.715;   0.246;      ;      ; 706;116.00625;-37.78292
07440200-3757522;NGC2451;GIRAFFE; 4918; 123;   3.000;        ;  -0.076;   0.084;<;  22.500;        ;   3;   1.015;   0.004;  53.619;   0.243;      ;      ; 707;116.00833;-37.96450
07440211-3754257;NGC2451;GIRAFFE; 5270; 191;   2.931;        ;  -0.289;   0.139; ;  36.600;   3.905;   0;   1.028;   0.005; 119.868;   0.269;      ;      ; 708;116.00879;-37.90714
07440269-3748157;NGC2451;GIRAFFE; 4974;  79;   2.704;        ;  -0.039;   0.027;<;  44.400;        ;   3;   1.024;   0.004;  61.439;   0.243;      ;      ; 709;116.01121;-37.80436
07440273-3811496;NGC2451;GIRAFFE; 5020; 140;   3.323;   0.078;  -0.140;   0.177; ;  19.500;   3.790;   0;   1.001;   0.006;  33.742;   0.264;      ;      ; 710;116.01137;-38.19711
07440275-3759023;NGC2451;GIRAFFE; 4488; 246;   3.240;        ;  -0.424;   0.035;<;  36.000;        ;   3;   1.018;   0.008; 124.335;   0.265;      ;      ; 711;116.01146;-37.98397
07440285-3807183;NGC2451;GIRAFFE; 3784; 123;   4.183;        ;  -0.180;        ;<; 100.000;        ;   3;   0.834;   0.010;  14.848;   0.299; 0.004; 0.926; 712;116.01187;-38.12175
